@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
5686,447,2196,1109,19301,0.054336,0.169126,0.287275,0.169126,0.712725,0.212908,0.067497,2.505695,0.656617
5687,447,2196,1108,19302,0.054287,0.169126,0.28746,0.169126,0.71254,0.212959,0.067453,2.507306,0.656676
5688,447,2196,1107,19303,0.054238,0.169126,0.287645,0.169126,0.712355,0.213009,0.06741,2.50892,0.65675
5689,446,2197,1107,19303,0.054238,0.168748,0.287186,0.168748,0.712814,0.212583,0.067367,2.504919,0.656816
5690,446,2197,1106,19304,0.054189,0.168748,0.287371,0.168748,0.712629,0.212634,0.067323,2.506533,0.657259
5691,446,2197,1105,19305,0.05414,0.168748,0.287556,0.168748,0.712444,0.212685,0.06728,2.508149,0.657465
5692,446,2197,1104,19306,0.054091,0.168748,0.287742,0.168748,0.712258,0.212736,0.067236,2.509767,0.657718
5693,446,2197,1102,19308,0.053993,0.168748,0.288114,0.168748,0.711886,0.212837,0.06715,2.51301,0.658052
5694,446,2197,1099,19311,0.053846,0.168748,0.288673,0.168748,0.711327,0.212989,0.067019,2.517889,0.658071
5695,446,2197,1098,19312,0.053797,0.168748,0.28886,0.168748,0.71114,0.21304,0.066976,2.51952,0.658229
5696,446,2197,1097,19313,0.053748,0.168748,0.289047,0.168748,0.710953,0.213091,0.066933,2.521153,0.658382
5697,445,2198,1097,19313,0.053748,0.168369,0.288586,0.168369,0.711414,0.212664,0.066889,2.517132,0.658591
5698,445,2198,1096,19314,0.053699,0.168369,0.288774,0.168369,0.711226,0.212715,0.066846,2.518765,0.659042
5699,444,2199,1096,19314,0.053699,0.167991,0.288312,0.167991,0.711688,0.212288,0.066803,2.514737,0.659066
5700,444,2199,1094,19316,0.053601,0.167991,0.288687,0.167991,0.711313,0.212389,0.066716,2.518007,0.65932
5701,443,2200,1094,19316,0.053601,0.167613,0.288224,0.167613,0.711776,0.211962,0.066672,2.51397,0.659375
5702,443,2200,1093,19317,0.053552,0.167613,0.288411,0.167613,0.711589,0.212012,0.066629,2.515607,0.659464
5703,443,2200,1092,19318,0.053503,0.167613,0.288599,0.167613,0.711401,0.212063,0.066586,2.517246,0.660678
5704,443,2200,1091,19319,0.053454,0.167613,0.288787,0.167613,0.711213,0.212114,0.066542,2.518887,0.661051
5705,443,2200,1089,19321,0.053356,0.167613,0.289164,0.167613,0.710836,0.212216,0.066456,2.522175,0.661066
5706,442,2201,1088,19322,0.053307,0.167234,0.288889,0.167234,0.711111,0.211838,0.066369,2.519771,0.661071
5707,440,2203,1080,19330,0.052915,0.166477,0.289474,0.166477,0.710526,0.211386,0.065935,2.524872,0.661186
5708,439,2204,1080,19330,0.052915,0.166099,0.289006,0.166099,0.710994,0.210956,0.065892,2.520792,0.661583
5709,437,2206,1080,19330,0.052915,0.165342,0.288069,0.165342,0.711931,0.210096,0.065805,2.512616,0.661688
5710,437,2206,1079,19331,0.052866,0.165342,0.288259,0.165342,0.711741,0.210147,0.065762,2.514274,0.661715
5711,437,2206,1078,19332,0.052817,0.165342,0.288449,0.165342,0.711551,0.210197,0.065718,2.515933,0.662024
5712,437,2206,1077,19333,0.052768,0.165342,0.288639,0.165342,0.711361,0.210248,0.065675,2.517595,0.662579
5713,437,2206,1076,19334,0.052719,0.165342,0.28883,0.165342,0.71117,0.210298,0.065631,2.519259,0.66411
5714,437,2206,1075,19335,0.05267,0.165342,0.289021,0.165342,0.710979,0.210349,0.065588,2.520925,0.664178
5715,435,2208,1070,19340,0.052425,0.164586,0.289037,0.164586,0.710963,0.20974,0.065284,2.521059,0.664226
5716,435,2208,1068,19342,0.052327,0.164586,0.289421,0.164586,0.710579,0.209841,0.065198,2.524414,0.664332
5717,435,2208,1067,19343,0.052278,0.164586,0.289614,0.164586,0.710386,0.209891,0.065154,2.526095,0.66449
5718,434,2209,1067,19343,0.052278,0.164207,0.289141,0.164207,0.710859,0.209459,0.065111,2.521967,0.664615
5719,434,2209,1065,19345,0.05218,0.164207,0.289526,0.164207,0.710474,0.209561,0.065024,2.525331,0.66465
5720,434,2209,1064,19346,0.052131,0.164207,0.28972,0.164207,0.71028,0.209611,0.064981,2.527017,0.664851
5721,434,2209,1062,19348,0.052033,0.164207,0.290107,0.164207,0.709893,0.209712,0.064894,2.530396,0.664922
5722,434,2209,1060,19350,0.051935,0.164207,0.290495,0.164207,0.709505,0.209814,0.064807,2.533783,0.664963
5723,434,2209,1059,19351,0.051886,0.164207,0.29069,0.164207,0.70931,0.209865,0.064764,2.53548,0.665866
5724,434,2209,1058,19352,0.051837,0.164207,0.290885,0.164207,0.709115,0.209915,0.06472,2.537179,0.665959
5725,434,2209,1057,19353,0.051788,0.164207,0.29108,0.164207,0.70892,0.209966,0.064677,2.538881,0.665974
5726,434,2209,1056,19354,0.051739,0.164207,0.291275,0.164207,0.708725,0.210017,0.064634,2.540585,0.666061
5727,434,2209,1055,19355,0.05169,0.164207,0.291471,0.164207,0.708529,0.210068,0.06459,2.542291,0.666218
5728,434,2209,1054,19356,0.051641,0.164207,0.291667,0.164207,0.708333,0.210119,0.064547,2.544,0.66637
5729,433,2210,1054,19356,0.051641,0.163829,0.29119,0.163829,0.70881,0.209685,0.064504,2.539845,0.666458
5730,432,2211,1054,19356,0.051641,0.163451,0.290713,0.163451,0.709287,0.209252,0.06446,2.535685,0.666604
5731,432,2211,1053,19357,0.051592,0.163451,0.290909,0.163451,0.709091,0.209302,0.064417,2.537392,0.666619
5732,432,2211,1052,19358,0.051543,0.163451,0.291105,0.163451,0.708895,0.209353,0.064373,2.539102,0.666717
5733,432,2211,1051,19359,0.051494,0.163451,0.291301,0.163451,0.708699,0.209404,0.06433,2.540814,0.66704
5734,432,2211,1050,19360,0.051445,0.163451,0.291498,0.163451,0.708502,0.209455,0.064287,2.542529,0.667086
5735,432,2211,1049,19361,0.051396,0.163451,0.291695,0.163451,0.708305,0.209505,0.064243,2.544245,0.667317
5736,432,2211,1048,19362,0.051347,0.163451,0.291892,0.163451,0.708108,0.209556,0.0642,2.545964,0.66745
5737,429,2214,1043,19367,0.051102,0.162316,0.29144,0.162316,0.70856,0.208505,0.063853,2.542025,0.667598
5738,429,2214,1042,19368,0.051053,0.162316,0.291638,0.162316,0.708362,0.208556,0.063809,2.543753,0.667622
5739,429,2214,1041,19369,0.051004,0.162316,0.291837,0.162316,0.708163,0.208607,0.063766,2.545483,0.667666
5740,428,2215,1038,19372,0.050857,0.161937,0.291951,0.161937,0.708049,0.208323,0.063593,2.546479,0.667725
5741,428,2215,1035,19375,0.05071,0.161937,0.29255,0.161937,0.70745,0.208475,0.063462,2.551701,0.667774
5742,428,2215,1034,19376,0.050661,0.161937,0.29275,0.161937,0.70725,0.208526,0.063419,2.553446,0.66798
5743,425,2218,1032,19378,0.050563,0.160802,0.291695,0.160802,0.708305,0.207317,0.063202,2.544249,0.668272
5744,424,2219,1032,19378,0.050563,0.160424,0.291209,0.160424,0.708791,0.20688,0.063159,2.540006,0.668469
5745,423,2220,1027,19383,0.050318,0.160045,0.291724,0.160045,0.708276,0.206694,0.062899,2.544501,0.668483
5746,423,2220,1026,19384,0.050269,0.160045,0.291925,0.160045,0.708075,0.206745,0.062855,2.546257,0.668639
5747,423,2220,1025,19385,0.05022,0.160045,0.292127,0.160045,0.707873,0.206795,0.062812,2.548016,0.668741
5748,422,2221,1025,19385,0.05022,0.159667,0.291638,0.159667,0.708362,0.206357,0.062768,2.543749,0.668923
5749,422,2221,1024,19386,0.050171,0.159667,0.29184,0.159667,0.70816,0.206407,0.062725,2.545508,0.668927
5750,421,2222,1023,19387,0.050122,0.159289,0.291551,0.159289,0.708449,0.206019,0.062638,2.542993,0.669487
5751,421,2222,1022,19388,0.050073,0.159289,0.291753,0.159289,0.708247,0.20607,0.062595,2.544755,0.670077
5752,421,2222,1020,19390,0.049976,0.159289,0.292158,0.159289,0.707842,0.20617,0.062508,2.548287,0.670108
5753,421,2222,1018,19392,0.049878,0.159289,0.292564,0.159289,0.707436,0.206271,0.062421,2.551829,0.670115
5754,420,2223,1018,19392,0.049878,0.15891,0.292072,0.15891,0.707928,0.205832,0.062378,2.547538,0.670626
5755,420,2223,1016,19394,0.04978,0.15891,0.292479,0.15891,0.707521,0.205933,0.062291,2.551086,0.670718
5756,420,2223,1009,19401,0.049437,0.15891,0.293912,0.15891,0.706088,0.206287,0.061988,2.563583,0.671043
5757,419,2224,1007,19403,0.049339,0.158532,0.293829,0.158532,0.706171,0.205947,0.061857,2.562859,0.6712
5758,419,2224,1006,19404,0.04929,0.158532,0.294035,0.158532,0.705965,0.205998,0.061814,2.564658,0.671274
5759,419,2224,1005,19405,0.049241,0.158532,0.294242,0.158532,0.705758,0.206049,0.061771,2.566459,0.671561
5760,410,2233,966,19444,0.04733,0.155127,0.297965,0.155127,0.702035,0.204031,0.059689,2.598937,0.671634
5761,410,2233,965,19445,0.047281,0.155127,0.298182,0.155127,0.701818,0.204082,0.059645,2.600827,0.671636
5762,410,2233,963,19447,0.047183,0.155127,0.298616,0.155127,0.701384,0.204183,0.059558,2.604615,0.671648
5763,409,2234,963,19447,0.047183,0.154748,0.298105,0.154748,0.701895,0.203736,0.059515,2.600156,0.671806
5764,408,2235,963,19447,0.047183,0.15437,0.297593,0.15437,0.702407,0.203288,0.059472,2.595691,0.671872
5765,407,2236,963,19447,0.047183,0.153992,0.29708,0.153992,0.70292,0.202841,0.059428,2.591219,0.672274
5766,405,2238,958,19452,0.046938,0.153235,0.297139,0.153235,0.702861,0.202197,0.059125,2.591728,0.673046
5767,405,2238,957,19453,0.046889,0.153235,0.297357,0.153235,0.702643,0.202247,0.059081,2.593631,0.673498
5768,405,2238,955,19455,0.046791,0.153235,0.297794,0.153235,0.702206,0.202348,0.058994,2.597445,0.674136
5769,405,2238,954,19456,0.046742,0.153235,0.298013,0.153235,0.701987,0.202399,0.058951,2.599357,0.674753
5770,405,2238,939,19471,0.046007,0.153235,0.301339,0.153235,0.698661,0.20316,0.0583,2.628367,0.674814
5771,404,2239,939,19471,0.046007,0.152857,0.300819,0.152857,0.699181,0.202709,0.058257,2.62383,0.675034
5772,401,2242,933,19477,0.045713,0.151722,0.3006,0.151722,0.6994,0.20166,0.057867,2.621916,0.675087
5773,401,2242,932,19478,0.045664,0.151722,0.300825,0.151722,0.699175,0.20171,0.057823,2.623883,0.675352
5774,400,2243,932,19478,0.045664,0.151343,0.3003,0.151343,0.6997,0.201258,0.05778,2.619305,0.675431
5775,400,2243,931,19479,0.045615,0.151343,0.300526,0.151343,0.699474,0.201309,0.057737,2.621273,0.675981
5776,400,2243,930,19480,0.045566,0.151343,0.300752,0.151343,0.699248,0.201359,0.057693,2.623244,0.676381
5777,399,2244,930,19480,0.045566,0.150965,0.300226,0.150965,0.699774,0.200906,0.05765,2.618654,0.678059
5778,399,2244,929,19481,0.045517,0.150965,0.300452,0.150965,0.699548,0.200957,0.057606,2.620626,0.678122
5779,398,2245,929,19481,0.045517,0.150586,0.299925,0.150586,0.700075,0.200504,0.057563,2.616028,0.678449
5780,397,2246,929,19481,0.045517,0.150208,0.299397,0.150208,0.700603,0.20005,0.05752,2.611423,0.678759
5781,397,2246,928,19482,0.045468,0.150208,0.299623,0.150208,0.700377,0.200101,0.057476,2.613394,0.678834
5782,397,2246,927,19483,0.045419,0.150208,0.299849,0.150208,0.700151,0.200151,0.057433,2.615368,0.67895
5783,397,2246,926,19484,0.04537,0.150208,0.300076,0.150208,0.699924,0.200202,0.057389,2.617345,0.679708
5784,397,2246,924,19486,0.045272,0.150208,0.30053,0.150208,0.69947,0.200303,0.057303,2.621308,0.679725
5785,397,2246,923,19487,0.045223,0.150208,0.300758,0.150208,0.699242,0.200353,0.057259,2.623293,0.680608
5786,397,2246,922,19488,0.045174,0.150208,0.300986,0.150208,0.699014,0.200404,0.057216,2.625282,0.680979
5787,397,2246,921,19489,0.045125,0.150208,0.301214,0.150208,0.698786,0.200454,0.057173,2.627274,0.681509
5788,397,2246,920,19490,0.045076,0.150208,0.301443,0.150208,0.698557,0.200505,0.057129,2.629269,0.681715
5789,396,2247,920,19490,0.045076,0.14983,0.300912,0.14983,0.699088,0.200051,0.057086,2.624639,0.682426
5790,396,2247,919,19491,0.045027,0.14983,0.301141,0.14983,0.698859,0.200101,0.057042,2.626635,0.682817
5791,396,2247,918,19492,0.044978,0.14983,0.30137,0.14983,0.69863,0.200152,0.056999,2.628634,0.682863
5792,396,2247,917,19493,0.044929,0.14983,0.301599,0.14983,0.698401,0.200202,0.056956,2.630636,0.682957
5793,396,2247,916,19494,0.04488,0.14983,0.301829,0.14983,0.698171,0.200253,0.056912,2.632641,0.683269
5794,395,2248,916,19494,0.04488,0.149451,0.301297,0.149451,0.698703,0.199798,0.056869,2.627996,0.684312
5795,395,2248,915,19495,0.044831,0.149451,0.301527,0.149451,0.698473,0.199848,0.056826,2.630002,0.684375
5796,395,2248,914,19496,0.044782,0.149451,0.301757,0.149451,0.698243,0.199899,0.056782,2.632011,0.684426
5797,395,2248,913,19497,0.044733,0.149451,0.301988,0.149451,0.698012,0.199949,0.056739,2.634023,0.684445
5798,395,2248,912,19498,0.044684,0.149451,0.302219,0.149451,0.697781,0.2,0.056695,2.636039,0.685715
5799,395,2248,911,19499,0.044635,0.149451,0.30245,0.149451,0.69755,0.200051,0.056652,2.638057,0.685874
5800,395,2248,910,19500,0.044586,0.149451,0.302682,0.149451,0.697318,0.200101,0.056609,2.640079,0.68634
5801,395,2248,909,19501,0.044537,0.149451,0.302914,0.149451,0.697086,0.200152,0.056565,2.642103,0.686581
5802,394,2249,909,19501,0.044537,0.149073,0.302379,0.149073,0.697621,0.199696,0.056522,2.637437,0.687244
5803,394,2249,908,19502,0.044488,0.149073,0.302611,0.149073,0.697389,0.199747,0.056479,2.639463,0.687978
5804,394,2249,907,19503,0.044439,0.149073,0.302844,0.149073,0.697156,0.199797,0.056435,2.641491,0.689199
5805,394,2249,906,19504,0.04439,0.149073,0.303077,0.149073,0.696923,0.199848,0.056392,2.643523,0.689242
5806,394,2249,905,19505,0.044341,0.149073,0.30331,0.149073,0.69669,0.199899,0.056348,2.645558,0.689463
5807,393,2250,905,19505,0.044341,0.148695,0.302773,0.148695,0.697227,0.199442,0.056305,2.640877,0.689831
5808,393,2250,904,19506,0.044292,0.148695,0.303007,0.148695,0.696993,0.199492,0.056262,2.642913,0.689943
5809,392,2251,904,19506,0.044292,0.148316,0.302469,0.148316,0.697531,0.199035,0.056218,2.638222,0.690066
5810,391,2252,904,19506,0.044292,0.147938,0.301931,0.147938,0.698069,0.198578,0.056175,2.633524,0.691018
5811,390,2253,904,19506,0.044292,0.14756,0.301391,0.14756,0.698609,0.19812,0.056132,2.628819,0.691385
5812,390,2253,902,19508,0.044194,0.14756,0.301858,0.14756,0.698142,0.198221,0.056045,2.632888,0.691457
5813,390,2253,901,19509,0.044145,0.14756,0.302091,0.14756,0.697909,0.198271,0.056001,2.634927,0.691784
5814,390,2253,898,19512,0.043998,0.14756,0.302795,0.14756,0.697205,0.198423,0.055871,2.641065,0.693469
5815,390,2253,897,19513,0.043949,0.14756,0.30303,0.14756,0.69697,0.198473,0.055828,2.643117,0.694698
5816,390,2253,896,19514,0.0439,0.14756,0.303266,0.14756,0.696734,0.198524,0.055784,2.645172,0.695005
5817,389,2254,896,19514,0.0439,0.147181,0.302724,0.147181,0.697276,0.198065,0.055741,2.640443,0.696145
5818,389,2254,895,19515,0.043851,0.147181,0.30296,0.147181,0.69704,0.198116,0.055698,2.642499,0.69662
5819,389,2254,894,19516,0.043802,0.147181,0.303196,0.147181,0.696804,0.198166,0.055654,2.644559,0.696704
5820,389,2254,893,19517,0.043753,0.147181,0.303432,0.147181,0.696568,0.198217,0.055611,2.646622,0.697284
5821,388,2255,892,19518,0.043704,0.146803,0.303125,0.146803,0.696875,0.197808,0.055524,2.643943,0.697634
5822,388,2255,891,19519,0.043655,0.146803,0.303362,0.146803,0.696638,0.197858,0.055481,2.64601,0.697997
5823,388,2255,890,19520,0.043606,0.146803,0.303599,0.146803,0.696401,0.197909,0.055437,2.64808,0.698409
5824,388,2255,889,19521,0.043557,0.146803,0.303837,0.146803,0.696163,0.197959,0.055394,2.650154,0.698485
5825,388,2255,888,19522,0.043508,0.146803,0.304075,0.146803,0.695925,0.19801,0.055351,2.652231,0.698899
5826,388,2255,887,19523,0.043459,0.146803,0.304314,0.146803,0.695686,0.19806,0.055307,2.654311,0.699525
5827,388,2255,886,19524,0.04341,0.146803,0.304553,0.146803,0.695447,0.198111,0.055264,2.656395,0.699976
5828,388,2255,885,19525,0.043361,0.146803,0.304792,0.146803,0.695208,0.198161,0.055221,2.658481,0.700802
5829,387,2256,885,19525,0.043361,0.146425,0.304245,0.146425,0.695755,0.197701,0.055177,2.653714,0.701008
5830,386,2257,885,19525,0.043361,0.146046,0.303698,0.146046,0.696302,0.197241,0.055134,2.64894,0.701148
5831,385,2258,884,19526,0.043312,0.145668,0.303388,0.145668,0.696612,0.19683,0.055047,2.646241,0.701671
5832,384,2259,883,19527,0.043263,0.145289,0.303078,0.145289,0.696922,0.196419,0.05496,2.643534,0.701988
5833,384,2259,882,19528,0.043214,0.145289,0.303318,0.145289,0.696682,0.19647,0.054917,2.645622,0.702637
5834,384,2259,881,19529,0.043165,0.145289,0.303557,0.145289,0.696443,0.19652,0.054874,2.647713,0.702643
5835,383,2260,881,19529,0.043165,0.144911,0.303006,0.144911,0.696994,0.196058,0.05483,2.642908,0.702753
5836,383,2260,880,19530,0.043116,0.144911,0.303246,0.144911,0.696754,0.196109,0.054787,2.645,0.702952
5837,383,2260,879,19531,0.043067,0.144911,0.303487,0.144911,0.696513,0.196159,0.054743,2.647096,0.703362
5838,383,2260,878,19532,0.043018,0.144911,0.303727,0.144911,0.696273,0.196209,0.0547,2.649195,0.704402
5839,383,2260,877,19533,0.042969,0.144911,0.303968,0.144911,0.696032,0.196259,0.054657,2.651298,0.704757
5840,383,2260,875,19535,0.042871,0.144911,0.304452,0.144911,0.695548,0.19636,0.05457,2.655513,0.705347
5841,380,2263,873,19537,0.042773,0.143776,0.303272,0.143776,0.696728,0.195072,0.054353,2.645226,0.705869
5842,380,2263,872,19538,0.042724,0.143776,0.303514,0.143776,0.696486,0.195122,0.05431,2.647339,0.706177
5843,379,2264,871,19539,0.042675,0.143398,0.3032,0.143398,0.6968,0.194708,0.054223,2.644597,0.706282
5844,378,2265,871,19539,0.042675,0.143019,0.302642,0.143019,0.697358,0.194245,0.054179,2.639731,0.706526
5845,377,2266,871,19539,0.042675,0.142641,0.302083,0.142641,0.697917,0.193781,0.054136,2.634857,0.706741
5846,377,2266,870,19540,0.042626,0.142641,0.302326,0.142641,0.697674,0.19383,0.054093,2.63697,0.70681
5847,377,2266,869,19541,0.042577,0.142641,0.302568,0.142641,0.697432,0.19388,0.054049,2.639086,0.706945
5848,377,2266,868,19542,0.042528,0.142641,0.302811,0.142641,0.697189,0.19393,0.054006,2.641206,0.706954
5849,377,2266,867,19543,0.042479,0.142641,0.303055,0.142641,0.696945,0.19398,0.053963,2.643329,0.707431
5850,377,2266,866,19544,0.04243,0.142641,0.303298,0.142641,0.696702,0.19403,0.053919,2.645456,0.707463
5851,377,2266,865,19545,0.042381,0.142641,0.303543,0.142641,0.696457,0.19408,0.053876,2.647586,0.707811
5852,376,2267,862,19548,0.042234,0.142263,0.303716,0.142263,0.696284,0.193764,0.053702,2.649095,0.708369
5853,376,2267,861,19549,0.042185,0.142263,0.303961,0.142263,0.696039,0.193814,0.053659,2.651236,0.708632
5854,376,2267,860,19550,0.042136,0.142263,0.304207,0.142263,0.695793,0.193864,0.053616,2.653381,0.708676
5855,376,2267,859,19551,0.042087,0.142263,0.304453,0.142263,0.695547,0.193914,0.053572,2.65553,0.709068
5856,376,2267,858,19552,0.042038,0.142263,0.3047,0.142263,0.6953,0.193964,0.053529,2.657682,0.709598
5857,375,2268,858,19552,0.042038,0.141884,0.304136,0.141884,0.695864,0.193498,0.053485,2.652763,0.710074
5858,374,2269,858,19552,0.042038,0.141506,0.303571,0.141506,0.696429,0.193032,0.053442,2.647837,0.710274
5859,374,2269,857,19553,0.041989,0.141506,0.303818,0.141506,0.696182,0.193082,0.053399,2.649988,0.710341
5860,372,2271,839,19571,0.041107,0.140749,0.307184,0.140749,0.692816,0.193046,0.052531,2.679348,0.710557
5861,371,2272,839,19571,0.041107,0.140371,0.306612,0.140371,0.693388,0.192577,0.052488,2.674354,0.710662
5862,371,2272,836,19574,0.04096,0.140371,0.307374,0.140371,0.692626,0.192727,0.052358,2.681001,0.711
5863,371,2272,835,19575,0.040911,0.140371,0.307629,0.140371,0.692371,0.192777,0.052314,2.683224,0.71192
5864,371,2272,834,19576,0.040862,0.140371,0.307884,0.140371,0.692116,0.192827,0.052271,2.68545,0.712202
5865,370,2273,832,19578,0.040764,0.139992,0.30782,0.139992,0.69218,0.192458,0.052141,2.684896,0.7123
5866,370,2273,831,19579,0.040715,0.139992,0.308077,0.139992,0.691923,0.192508,0.052097,2.687132,0.712354
5867,369,2274,830,19580,0.040666,0.139614,0.307756,0.139614,0.692244,0.192087,0.052011,2.68434,0.712887
5868,369,2274,829,19581,0.040617,0.139614,0.308013,0.139614,0.691987,0.192137,0.051967,2.68658,0.712927
5869,368,2275,829,19581,0.040617,0.139236,0.307435,0.139236,0.692565,0.191667,0.051924,2.681538,0.713516
5870,362,2281,825,19585,0.040421,0.136966,0.304971,0.136966,0.695029,0.189034,0.05149,2.66004,0.713609
5871,362,2281,824,19586,0.040372,0.136966,0.305228,0.136966,0.694772,0.189083,0.051447,2.662283,0.713703
5872,361,2282,822,19588,0.040274,0.136587,0.305156,0.136587,0.694844,0.188709,0.051317,2.661661,0.713914
5873,361,2282,821,19589,0.040225,0.136587,0.305415,0.136587,0.694585,0.188758,0.051273,2.663913,0.713998
5874,361,2282,820,19590,0.040176,0.136587,0.305673,0.136587,0.694327,0.188808,0.05123,2.666168,0.714165
5875,360,2283,819,19591,0.040127,0.136209,0.305344,0.136209,0.694656,0.188383,0.051143,2.663293,0.714339
5876,360,2283,818,19592,0.040078,0.136209,0.305603,0.136209,0.694397,0.188432,0.0511,2.665554,0.714406
5877,360,2283,817,19593,0.040029,0.136209,0.305862,0.136209,0.694138,0.188482,0.051056,2.667819,0.714922
5878,360,2283,816,19594,0.03998,0.136209,0.306122,0.136209,0.693878,0.188531,0.051013,2.670087,0.714965
5879,360,2283,815,19595,0.039931,0.136209,0.306383,0.136209,0.693617,0.18858,0.05097,2.67236,0.715156
5880,359,2284,815,19595,0.039931,0.13583,0.305792,0.13583,0.694208,0.188106,0.050926,2.667206,0.715367
5881,359,2284,814,19596,0.039882,0.13583,0.306053,0.13583,0.693947,0.188155,0.050883,2.66948,0.71577
5882,359,2284,813,19597,0.039833,0.13583,0.306314,0.13583,0.693686,0.188204,0.050839,2.671758,0.715792
5883,359,2284,812,19598,0.039784,0.13583,0.306576,0.13583,0.693424,0.188254,0.050796,2.67404,0.716585
5884,359,2284,809,19601,0.039637,0.13583,0.307363,0.13583,0.692637,0.188402,0.050666,2.680908,0.716729
5885,359,2284,808,19602,0.039588,0.13583,0.307626,0.13583,0.692374,0.188451,0.050622,2.683205,0.717185
5886,359,2284,807,19603,0.039539,0.13583,0.30789,0.13583,0.69211,0.188501,0.050579,2.685506,0.718298
5887,358,2285,806,19604,0.03949,0.135452,0.30756,0.135452,0.69244,0.188075,0.050492,2.682627,0.718692
5888,358,2285,803,19607,0.039343,0.135452,0.308355,0.135452,0.691645,0.188223,0.050362,2.689559,0.720035
5889,357,2286,803,19607,0.039343,0.135074,0.307759,0.135074,0.692241,0.187747,0.050319,2.684358,0.720477
5890,357,2286,802,19608,0.039294,0.135074,0.308024,0.135074,0.691976,0.187796,0.050275,2.686675,0.720524
5891,357,2286,800,19610,0.039196,0.135074,0.308557,0.135074,0.691443,0.187895,0.050189,2.691319,0.720644
5892,357,2286,799,19611,0.039147,0.135074,0.308824,0.135074,0.691176,0.187944,0.050145,2.693647,0.720906
5893,357,2286,798,19612,0.039098,0.135074,0.309091,0.135074,0.690909,0.187994,0.050102,2.695979,0.721159
5894,356,2287,798,19612,0.039098,0.134695,0.308492,0.134695,0.691508,0.187516,0.050059,2.690757,0.721561
5895,356,2287,797,19613,0.039049,0.134695,0.30876,0.134695,0.69124,0.187566,0.050015,2.693091,0.721836
5896,356,2287,796,19614,0.039,0.134695,0.309028,0.134695,0.690972,0.187615,0.049972,2.695428,0.721914
5897,354,2289,793,19617,0.038854,0.133939,0.308631,0.133939,0.691369,0.186807,0.049755,2.691969,0.721992
5898,353,2290,793,19617,0.038854,0.13356,0.308028,0.13356,0.691972,0.186329,0.049712,2.686707,0.722465
5899,352,2291,793,19617,0.038854,0.133182,0.307424,0.133182,0.692576,0.18585,0.049668,2.681436,0.722742
5900,352,2291,792,19618,0.038805,0.133182,0.307692,0.133182,0.692308,0.185899,0.049625,2.68378,0.724074
5901,352,2291,791,19619,0.038756,0.133182,0.307962,0.133182,0.692038,0.185948,0.049581,2.686128,0.72421
5902,352,2291,790,19620,0.038707,0.133182,0.308231,0.133182,0.691769,0.185997,0.049538,2.68848,0.72423
5903,352,2291,789,19621,0.038658,0.133182,0.308501,0.133182,0.691499,0.186047,0.049495,2.690836,0.724232
5904,352,2291,788,19622,0.038609,0.133182,0.308772,0.133182,0.691228,0.186096,0.049451,2.693197,0.724381
5905,352,2291,786,19624,0.038511,0.133182,0.309315,0.133182,0.690685,0.186194,0.049365,2.69793,0.724737
5906,352,2291,785,19625,0.038462,0.133182,0.309587,0.133182,0.690413,0.186243,0.049321,2.700303,0.724856
5907,352,2291,784,19626,0.038413,0.133182,0.309859,0.133182,0.690141,0.186293,0.049278,2.70268,0.724985
5908,351,2292,784,19626,0.038413,0.132804,0.309251,0.132804,0.690749,0.185813,0.049234,2.697376,0.725093
5909,350,2293,784,19626,0.038413,0.132425,0.308642,0.132425,0.691358,0.185332,0.049191,2.692063,0.725272
5910,350,2293,783,19627,0.038364,0.132425,0.308914,0.132425,0.691086,0.185381,0.049148,2.694439,0.725612
5911,349,2294,783,19627,0.038364,0.132047,0.308304,0.132047,0.691696,0.184901,0.049104,2.689114,0.725767
5912,349,2294,782,19628,0.038315,0.132047,0.308576,0.132047,0.691424,0.18495,0.049061,2.691492,0.727119
5913,349,2294,781,19629,0.038266,0.132047,0.30885,0.132047,0.69115,0.184999,0.049017,2.693874,0.72735
5914,349,2294,780,19630,0.038217,0.132047,0.309123,0.132047,0.690877,0.185048,0.048974,2.69626,0.727388
5915,349,2294,779,19631,0.038168,0.132047,0.309397,0.132047,0.690603,0.185097,0.048931,2.69865,0.727446
5916,349,2294,777,19633,0.03807,0.132047,0.309947,0.132047,0.690053,0.185195,0.048844,2.703444,0.727456
5917,348,2295,777,19633,0.03807,0.131669,0.309333,0.131669,0.690667,0.184713,0.048801,2.698094,0.728097
5918,348,2295,776,19634,0.038021,0.131669,0.309609,0.131669,0.690391,0.184762,0.048757,2.700494,0.728156
5919,348,2295,775,19635,0.037972,0.131669,0.309884,0.131669,0.690116,0.184811,0.048714,2.702899,0.728306
5920,347,2296,775,19635,0.037972,0.13129,0.309269,0.13129,0.690731,0.184329,0.04867,2.697534,0.728672
5921,347,2296,774,19636,0.037923,0.13129,0.309545,0.13129,0.690455,0.184378,0.048627,2.69994,0.728912
